,steam_id,items_count
5027150,76561198091756278,28
5027178,76561198091758163,41
5027219,76561198091758715,38
5027257,76561198091759837,14
5027271,76561198091761843,1
5027272,76561198091762766,27
5027299,76561198091765083,11
5027310,76561198091769074,34
5027344,76561198091769696,45
5027389,76561198091771063,8
5027397,76561198091773972,26
5027423,76561198091775864,5
5027428,76561198091777819,138
5027566,76561198091780284,4
5027570,76561198091784221,1
5027571,76561198091785794,2
5027573,76561198091787009,7
5027580,76561198091787257,18
5027598,76561198091789099,87
5027685,76561198091792179,1
5027686,76561198091792194,3
5027689,76561198091792727,59
5027748,76561198091795062,48
5027796,76561198091798530,89
5027885,76561198091800030,1
5027886,76561198091800334,18
5027904,76561198091804431,10
5027914,76561198091805426,38
5027952,76561198091806235,1
5027953,76561198091806663,8
5027961,76561198091807019,11
5027972,76561198091808422,12
5027984,76561198091808864,2
5027986,76561198091810182,31
5028017,76561198091811380,1
5028018,76561198091811744,13
5028031,76561198091811782,67
5028098,76561198091813824,19
5028117,76561198091816512,5
5028122,76561198091819659,3
5028125,76561198091821675,1
5028126,76561198091822369,1
5028127,76561198091828885,36
5028163,76561198091828960,54
5028217,76561198091830429,26
5028243,76561198091832137,51
5028294,76561198091834161,8
5028302,76561198091835721,40
5028342,76561198091838521,18
5028360,76561198091845672,2
5028362,76561198091846641,2
5028364,76561198091848946,2
5028366,76561198091849635,40
5028406,76561198091850366,1
5028407,76561198091850500,10
5028417,76561198091850650,85
5028502,76561198091851574,11
5028513,76561198091852462,67
5028580,76561198091859088,1
5028581,76561198091864278,48
5028629,76561198091868705,41
5028670,76561198091872904,21
5028691,76561198091873822,2
5028693,76561198091876603,11
5028704,76561198091880589,76
5028780,76561198091880747,66
5028846,76561198091881224,2
5028848,76561198091883562,5
5028853,76561198091885741,27
5028880,76561198091887406,7
5028887,76561198091888383,75
5028962,76561198091890148,1
5028963,76561198091892378,1
5028964,76561198091893367,48
5029012,76561198091894628,45
5029057,76561198091894663,5
5029062,76561198091895259,15
5029077,76561198091898603,1
5029078,76561198091900187,7
5029085,76561198091903111,8
5029093,76561198091908773,135
5029228,76561198091911652,5
5029233,76561198091912327,173
5029406,76561198091914102,3
5029409,76561198091916055,5
5029414,76561198091917113,79
5029493,76561198091917590,1
5029494,76561198091920136,2
5029496,76561198091920657,1
5029497,76561198091923417,17
5029514,76561198091925380,54
5029568,76561198091927690,3
5029571,76561198091928441,19
5029590,76561198091930730,11
5029601,76561198091931340,1
5029602,76561198091932775,15
5029617,76561198091933490,2
5029619,76561198091936904,2
5029621,76561198091937354,4
5029625,76561198091939526,1
5029626,76561198091944334,25
5029651,76561198091945885,20
5029671,76561198091947429,1
5029672,76561198091951629,4
5029676,76561198091952352,20
5029696,76561198091954604,9
5029705,76561198091956831,8
5029713,76561198091958182,1
5029714,76561198091960223,1
5029715,76561198091962039,7
5029722,76561198091963309,4
5029726,76561198091963457,4
5029730,76561198091963878,15
5029745,76561198091972169,37
5029782,76561198091973414,9
5029791,76561198091974824,20
5029811,76561198091976678,115
5029926,76561198091979734,1
5029927,76561198091980808,11
5029938,76561198091984838,13
5029951,76561198091985105,1
5029952,76561198091990674,45
5029997,76561198091994112,8
5030005,76561198091995282,16
5030021,76561198091997060,16
5030037,76561198091997192,31
5030068,76561198092003647,11
5030079,76561198092003845,51
5030130,76561198092005039,1
5030131,76561198092005160,1
5030132,76561198092005624,7
5030139,76561198092005852,3
5030142,76561198092006045,3
5030145,76561198092009371,2
5030147,76561198092009382,3
5030150,76561198092009904,18
5030168,76561198092013981,4
5030172,76561198092020048,48
5030220,76561198092020961,15
5030235,76561198092022439,1
5030236,76561198092024467,17
5030253,76561198092024623,26
5030279,76561198092027057,26
5030305,76561198092029408,13
5030318,76561198092032223,47
5030365,76561198092033939,1
5030366,76561198092038166,1
5030367,76561198092040152,15
5030382,76561198092043352,22
5030404,76561198092048216,37
5030441,76561198092050517,101
5030542,76561198092052680,10
5030552,76561198092058318,59
5030611,76561198092064357,36
5030647,76561198092064451,56
5030703,76561198092065428,1
5030704,76561198092067784,33
5030737,76561198092070826,3
5030740,76561198092078142,1
5030741,76561198092078692,52
5030793,76561198092079246,2
5030795,76561198092080782,59
5030854,76561198092081598,6
5030860,76561198092083221,8
5030868,76561198092083433,1
5030869,76561198092085244,8
5030877,76561198092086266,55
5030932,76561198092086731,3
5030935,76561198092086975,18
5030953,76561198092088177,145
5031098,76561198092088260,5
5031103,76561198092088560,16
5031119,76561198092088771,25
5031144,76561198092089160,10
5031154,76561198092096760,30
5031184,76561198092099024,3
5031187,76561198092099636,1
5031188,76561198092102162,8
5031196,76561198092108305,3
5031199,76561198092115192,3
5031202,76561198092115812,6
5031208,76561198092118313,45
5031253,76561198092119822,30
5031283,76561198092122093,63
5031346,76561198092123834,2
5031348,76561198092129898,1
5031349,76561198092131991,9
5031358,76561198092132719,31
5031389,76561198092143734,16
5031405,76561198092146004,7
5031412,76561198092148680,13
5031425,76561198092148962,39
5031464,76561198092155215,24
5031488,76561198092159170,5
5031493,76561198092159546,1
5031494,76561198092161932,12
5031506,76561198092163054,2
5031508,76561198092165476,56
5031564,76561198092166713,52
5031616,76561198092167356,18
5031634,76561198092168366,23
5031657,76561198092175470,3
5031660,76561198092180432,6
5031666,76561198092182190,1
5031667,76561198092182452,54
5031721,76561198092183088,61
5031782,76561198092183089,1
5031783,76561198092183918,18
5031801,76561198092186555,14
5031815,76561198092187395,111
5031926,76561198092187581,1
5031927,76561198092187586,16
5031943,76561198092188864,1
5031944,76561198092191387,3
5031947,76561198092192014,25
5031972,76561198092192361,1
5031973,76561198092192969,26
5031999,76561198092194471,43
5032042,76561198092196589,21
5032063,76561198092198340,45
5032108,76561198092198892,2
5032110,76561198092199643,25
5032135,76561198092204048,5
5032140,76561198092208393,22
5032162,76561198092211227,19
5032181,76561198092216068,52
5032233,76561198092216405,46
5032279,76561198092219136,1
5032280,76561198092220215,5
5032285,76561198092220747,3
5032288,76561198092221645,86
5032374,76561198092222054,35
5032409,76561198092224137,88
5032497,76561198092227802,51
5032548,76561198092229748,37
5032585,76561198092231633,1
5032586,76561198092232254,1
5032587,76561198092232325,1
5032588,76561198092235235,20
5032608,76561198092235485,40
5032648,76561198092239471,8
5032656,76561198092240703,5
5032661,76561198092242919,11
5032672,76561198092242971,2
5032674,76561198092243399,12
5032686,76561198092246378,3
5032689,76561198092247128,42
5032731,76561198092248701,14
5032745,76561198092249761,1
5032746,76561198092251428,4
5032750,76561198092253228,2
5032752,76561198092254634,1
5032753,76561198092256487,187
5032940,76561198092261229,21
5032961,76561198092262030,52
5033013,76561198092263206,6
5033019,76561198092265330,6
5033025,76561198092265500,1
5033026,76561198092265876,7
5033033,76561198092267626,104
5033137,76561198092268020,10
5033147,76561198092272100,6
5033153,76561198092274534,12
5033165,76561198092275198,1
5033166,76561198092277452,1
5033167,76561198092278393,138
5033305,76561198092278847,75
5033380,76561198092280245,56
5033436,76561198092280839,2
5033438,76561198092281449,54
5033492,76561198092286407,2
5033494,76561198092287148,27
5033521,76561198092287390,22
5033543,76561198092287469,20
5033563,76561198092291168,39
5033602,76561198092297803,140
5033742,76561198092304776,5
5033747,76561198092308305,1
5033748,76561198092312999,1
5033749,76561198092314088,1
5033750,76561198092314848,2
5033752,76561198092321649,35
5033787,76561198092324334,2
5033789,76561198092324445,30
5033819,76561198092325879,12
5033831,76561198092329346,12
5033843,76561198092329887,1
5033844,76561198092330598,8
5033852,76561198092333925,1
5033853,76561198092334975,24
5033877,76561198092339301,4
5033881,76561198092341441,53
5033934,76561198092346271,22
5033956,76561198092346411,4
5033960,76561198092346634,102
5034062,76561198092349173,12
5034074,76561198092349679,141
5034215,76561198092352376,4
5034219,76561198092356909,16
5034235,76561198092356982,52
5034287,76561198092358231,33
5034320,76561198092358391,1
5034321,76561198092365598,16
5034337,76561198092367813,23
5034360,76561198092370615,72
5034432,76561198092373010,90
5034522,76561198092374007,94
5034616,76561198092376358,1
5034617,76561198092378097,24
5034641,76561198092379046,18
5034659,76561198092379097,1
5034660,76561198092379562,4
5034664,76561198092381248,12
5034676,76561198092381875,4
5034680,76561198092382122,57
5034737,76561198092389739,1
5034738,76561198092393446,1
5034739,76561198092398769,34
5034773,76561198092399208,1
5034774,76561198092407908,7
5034781,76561198092411056,11
5034792,76561198092413143,34
5034826,76561198092413398,9
5034835,76561198092413410,8
5034843,76561198092416214,1
5034844,76561198092416470,1
5034845,76561198092417706,12
5034857,76561198092419109,54
5034911,76561198092419987,28
5034939,76561198092421548,55
5034994,76561198092423916,1
5034995,76561198092426627,10
5035005,76561198092429180,1
5035006,76561198092438402,23
5035029,76561198092440133,1
5035030,76561198092443079,19
5035049,76561198092443144,10
5035059,76561198092443292,74
5035133,76561198092446512,1
5035134,76561198092449154,1
5035135,76561198092453911,19
5035154,76561198092456378,5
5035159,76561198092456430,3
5035162,76561198092456597,20
5035182,76561198092458303,11
5035193,76561198092459450,12
5035205,76561198092461944,3
5035208,76561198092462292,1
5035209,76561198092463419,77
5035286,76561198092470381,1
5035287,76561198092473728,46
5035333,76561198092474995,23
5035356,76561198092477384,35
5035391,76561198092478441,1
5035392,76561198092479500,1
5035393,76561198092480143,5
5035398,76561198092483689,30
5035428,76561198092483699,5
5035433,76561198092485160,5
5035438,76561198092485483,378
5035816,76561198092489041,52
5035868,76561198092501010,55
5035923,76561198092501584,44
5035967,76561198092513952,6
5035973,76561198092513964,6
5035979,76561198092520576,1
5035980,76561198092530678,3
5035983,76561198092532137,1
5035984,76561198092538583,84
5036068,76561198092541784,73
5036141,76561198092545243,127
5036268,76561198092546932,1
5036269,76561198092555788,2
5036271,76561198092559916,56
5036327,76561198092564032,72
5036399,76561198092564468,2
5036401,76561198092567528,22
5036423,76561198092570802,1
5036424,76561198092571666,5
5036429,76561198092571807,34
5036463,76561198092572735,115
5036578,76561198092572888,17
5036595,76561198092574672,1
5036596,76561198092574886,1
5036597,76561198092575999,5
5036602,76561198092583227,29
5036631,76561198092584626,7
5036638,76561198092589283,32
5036670,76561198092594741,1
5036671,76561198092596983,4
5036675,76561198092599753,119
5036794,76561198092602916,1
5036795,76561198092603480,57
5036852,76561198092605728,2
5036854,76561198092611084,36
5036890,76561198092611528,48
5036938,76561198092612328,3
5036941,76561198092612583,18
5036959,76561198092617192,14
5036973,76561198092620513,1
5036974,76561198092622689,52
5037026,76561198092623837,51
5037077,76561198092631089,1
5037078,76561198092632054,21
5037099,76561198092633788,24
5037123,76561198092635153,6
5037129,76561198092636384,1
5037130,76561198092639897,27
5037157,76561198092642808,52
5037209,76561198092643342,62
5037271,76561198092643690,31
5037302,76561198092648821,31
5037333,76561198092649541,17
5037350,76561198092651498,12
5037362,76561198092653398,3
5037365,76561198092654591,6
5037371,76561198092656913,4
5037375,76561198092663387,29
5037404,76561198092666378,1
5037405,76561198092666529,16
5037421,76561198092669495,41
5037462,76561198092669683,8
5037470,76561198092675261,1
5037471,76561198092676677,8
5037479,76561198092677531,19
5037498,76561198092683070,2
5037500,76561198092694097,28
5037528,76561198092695661,13
5037541,76561198092711304,12
5037553,76561198092722377,16
5037569,76561198092730521,2
5037571,76561198092731214,3
5037574,76561198092736438,8
5037582,76561198092745079,1
5037583,76561198092745218,15
5037598,76561198092746746,1
5037599,76561198092750032,47
5037646,76561198092751797,7
5037653,76561198092756568,22
5037675,76561198092757858,15
5037690,76561198092766326,20
5037710,76561198092768381,13
5037723,76561198092774409,5
5037728,76561198092783574,1
5037729,76561198092789964,36
5037765,76561198092796694,68
5037833,76561198092798425,24
5037857,76561198092800057,2
5037859,76561198092800302,4
5037863,76561198092814591,6
5037869,76561198092817670,92
5037961,76561198092833207,1
5037962,76561198092833815,8
5037970,76561198092840237,2
5037972,76561198092852105,1
5037973,76561198092853840,11
5037984,76561198092883147,4
5037988,76561198092886132,6
5037994,76561198092889674,14
5038008,76561198092892954,1
5038009,76561198092896139,1
5038010,76561198092905281,7
5038017,76561198092966782,1
5038018,76561198092970495,17
5038035,76561198092973654,1
5038036,76561198092974156,10
5038046,76561198092975612,23
5038069,76561198092976137,11
5038080,76561198092977822,4
5038084,76561198092978243,15
5038099,76561198092978311,1
5038100,76561198092978426,56
5038156,76561198092980911,42
5038198,76561198092982419,3
5038201,76561198092983793,9
5038210,76561198092984441,1
5038211,76561198092985047,1
5038212,76561198092985984,8
5038220,76561198092986258,17
5038237,76561198092987241,4
5038241,76561198092987751,5
5038246,76561198092989048,2
5038248,76561198092989308,28
5038276,76561198092989604,27
5038303,76561198092990267,3
5038306,76561198092990566,3
5038309,76561198092990575,4
5038313,76561198092993135,17
5038330,76561198092994061,6
5038336,76561198092995747,1
5038337,76561198092996050,13
5038350,76561198093000722,18
5038368,76561198093013155,11
5038379,76561198093040069,10
5038389,76561198093042296,5
5038394,76561198093043200,1
5038395,76561198093045524,17
5038412,76561198093046343,2
5038414,76561198093047209,8
5038422,76561198093047572,125
5038547,76561198093048590,10
5038557,76561198093051734,111
5038668,76561198093055620,5
5038673,76561198093061641,5
5038678,76561198093062719,14
5038692,76561198093063242,8
5038700,76561198093064441,8
5038708,76561198093065240,7
5038715,76561198093066459,53
5038768,76561198093066855,2
5038770,76561198093068088,56
5038826,76561198093068575,4
5038830,76561198093069312,20
5038850,76561198093069458,1
5038851,76561198093069623,12
5038863,76561198093071302,180
5039043,76561198093072061,5
5039048,76561198093072064,4
5039052,76561198093072850,2
5039054,76561198093073131,40
5039094,76561198093077974,52
5039146,76561198093078921,2
5039148,76561198093081115,1
5039149,76561198093085413,1
5039150,76561198093087910,43
5039193,76561198093089556,1
5039194,76561198093089853,9
5039203,76561198093090871,5
5039208,76561198093092186,1
5039209,76561198093093465,5
5039214,76561198093094168,119
5039333,76561198093094787,3
5039336,76561198093099245,4
5039340,76561198093101220,1
5039341,76561198093101350,1
5039342,76561198093102067,1
5039343,76561198093103476,2
5039345,76561198093108620,3
5039348,76561198093109013,3
5039351,76561198093124953,2
5039353,76561198093130381,2
5039355,76561198093136422,2
5039357,76561198093136680,10
5039367,76561198093138605,51
5039418,76561198093138809,48
5039466,76561198093139497,2
5039468,76561198093139877,86
5039554,76561198093146575,2
5039556,76561198093146956,107
5039663,76561198093147927,14
5039677,76561198093148542,3
5039680,76561198093150099,63
5039743,76561198093150351,8
5039751,76561198093151118,43
5039794,76561198093152673,4
5039798,76561198093152725,41
5039839,76561198093153432,21
5039860,76561198093154070,54
5039914,76561198093156419,38
5039952,76561198093158552,67
5040019,76561198093158990,26
5040045,76561198093161734,5
5040050,76561198093162519,1
5040051,76561198093163020,34
5040085,76561198093163713,1
5040086,76561198093164104,3
5040089,76561198093164151,2
5040091,76561198093165072,1
5040092,76561198093165322,1
5040093,76561198093167035,1
5040094,76561198093167105,118
5040212,76561198093167486,1
5040213,76561198093167639,11
5040224,76561198093167723,1
5040225,76561198093167735,2
5040227,76561198093169012,1
5040228,76561198093169151,1
5040229,76561198093169515,1
5040230,76561198093170680,107
5040337,76561198093170756,26
5040363,76561198093171085,4
5040367,76561198093171618,8
5040375,76561198093174149,36
5040411,76561198093174264,8
5040419,76561198093174481,20
5040439,76561198093174570,18
5040457,76561198093176201,1
5040458,76561198093178453,21
5040479,76561198093179291,6
5040485,76561198093179517,1
5040486,76561198093179649,20
5040506,76561198093179961,1
5040507,76561198093188057,9
5040516,76561198093188172,3
5040519,76561198093196332,6
5040525,76561198093204344,6
5040531,76561198093209700,24
5040555,76561198093210652,1
5040556,76561198093217454,87
5040643,76561198093220218,11
5040654,76561198093223312,57
5040711,76561198093230607,2
5040713,76561198093232473,3
5040716,76561198093244310,9
5040725,76561198093245779,2
5040727,76561198093248384,4
5040731,76561198093248844,49
5040780,76561198093249273,3
5040783,76561198093252760,13
5040796,76561198093255071,1
5040797,76561198093256990,12
5040809,76561198093258928,148
5040957,76561198093260918,2
5040959,76561198093261278,49
5041008,76561198093261508,32
5041040,76561198093261921,56
5041096,76561198093263259,8
5041104,76561198093263639,3
5041107,76561198093264089,7
5041114,76561198093264479,1081
5042195,76561198093265892,43
5042238,76561198093266033,45
5042283,76561198093266057,28
5042311,76561198093268849,2
5042313,76561198093269320,7
5042320,76561198093269575,34
5042354,76561198093271154,21
5042375,76561198093272512,2
5042377,76561198093272625,47
5042424,76561198093272683,5
5042429,76561198093273490,15
5042444,76561198093274880,1
5042445,76561198093275387,1
5042446,76561198093277039,2
5042448,76561198093280055,6
5042454,76561198093281593,1
5042455,76561198093281667,10
5042465,76561198093281712,1
5042466,76561198093283574,8
5042474,76561198093283652,40
5042514,76561198093284207,43
5042557,76561198093285148,2
5042559,76561198093287095,56
5042615,76561198093288954,15
5042630,76561198093289103,47
5042677,76561198093295500,23
5042700,76561198093298994,7
5042707,76561198093299560,8
5042715,76561198093303086,4
5042719,76561198093303180,7
5042726,76561198093308004,1
5042727,76561198093308174,2
5042729,76561198093311015,16
5042745,76561198093311375,13
5042758,76561198093351352,6
5042764,76561198093352147,16
5042780,76561198093356192,1
5042781,76561198093357931,3
5042784,76561198093360067,1
5042785,76561198093360169,16
5042801,76561198093361120,10
5042811,76561198093361718,4
5042815,76561198093363959,30
5042845,76561198093365623,2
5042847,76561198093365881,9
5042856,76561198093366026,28
5042884,76561198093368416,29
5042913,76561198093368656,11
5042924,76561198093370986,12
5042936,76561198093374278,31
5042967,76561198093376339,5
5042972,76561198093376943,1
5042973,76561198093378344,2
5042975,76561198093381601,12
5042987,76561198093381944,2
5042989,76561198093382150,1
5042990,76561198093382190,1
5042991,76561198093385524,26
5043017,76561198093386811,64
5043081,76561198093387623,1
5043082,76561198093391131,4
5043086,76561198093397435,4
5043090,76561198093403426,55
5043145,76561198093421957,32
5043177,76561198093424333,5
5043182,76561198093434677,3
5043185,76561198093437165,7
5043192,76561198093438702,2
5043194,76561198093440617,1
5043195,76561198093445942,20
5043215,76561198093446808,28
5043243,76561198093447482,54
5043297,76561198093447948,61
5043358,76561198093448575,1
5043359,76561198093450071,16
5043375,76561198093450816,7
5043382,76561198093451512,4
5043386,76561198093452044,11
5043397,76561198093452677,1
5043398,76561198093452976,1
5043399,76561198093453471,66
5043465,76561198093454073,44
5043509,76561198093454206,6
5043515,76561198093454814,11
5043526,76561198093454993,1
5043527,76561198093456184,1
5043528,76561198093457548,15
5043543,76561198093458260,7
5043550,76561198093460139,67
5043617,76561198093463836,1
5043618,76561198093464005,1
5043619,76561198093465934,4
5043623,76561198093466831,6
5043629,76561198093467751,2
5043631,76561198093467821,24
5043655,76561198093468283,9
5043664,76561198093468370,1
5043665,76561198093471649,1
5043666,76561198093474397,1
5043667,76561198093475936,339
5044006,76561198093477639,48
5044054,76561198093479161,7
5044061,76561198093481715,2
5044063,76561198093487556,7
5044070,76561198093495190,1
5044071,76561198093501876,6
5044077,76561198093504841,4
5044081,76561198093505849,77
5044158,76561198093506054,17
5044175,76561198093510728,10
5044185,76561198093515927,28
5044213,76561198093518458,39
5044252,76561198093519670,1
5044253,76561198093519826,19
5044272,76561198093526737,47
5044319,76561198093534009,12
5044331,76561198093534349,9
5044340,76561198093534761,76
5044416,76561198093535711,19
5044435,76561198093537015,40
5044475,76561198093537111,7
5044482,76561198093537524,5
5044487,76561198093538408,13
5044500,76561198093538475,1
5044501,76561198093541441,25
5044526,76561198093541789,77
5044603,76561198093544738,18
5044621,76561198093547063,1
5044622,76561198093548192,62
5044684,76561198093552391,140
5044824,76561198093553674,1
5044825,76561198093557263,48
5044873,76561198093557594,7
5044880,76561198093557711,1
5044881,76561198093560216,38
5044919,76561198093560604,5
5044924,76561198093563986,13
5044937,76561198093567765,5
5044942,76561198093567811,6
5044948,76561198093568871,7
5044955,76561198093570682,1
5044956,76561198093572344,16
5044972,76561198093574546,1
5044973,76561198093575256,3
5044976,76561198093584099,7
5044983,76561198093585546,1
5044984,76561198093587610,1
5044985,76561198093597275,1
5044986,76561198093602779,9
5044995,76561198093607456,1
5044996,76561198093608179,53
5045049,76561198093611306,53
5045102,76561198093611976,2
5045104,76561198093613477,73
5045177,76561198093618368,4
5045181,76561198093618443,1
5045182,76561198093619122,10
5045192,76561198093620475,7
5045199,76561198093624785,23
5045222,76561198093627460,1
5045223,76561198093633422,46
5045269,76561198093635853,7
5045276,76561198093638794,23
5045299,76561198093638864,92
5045391,76561198093639841,6
5045397,76561198093639922,2
5045399,76561198093641023,8
5045407,76561198093641165,13
5045420,76561198093642533,50
5045470,76561198093643928,1
5045471,76561198093648109,29
5045500,76561198093649232,4
5045504,76561198093651639,138
5045642,76561198093653324,16
5045658,76561198093654982,7
5045665,76561198093659817,11
5045676,76561198093660338,7
5045683,76561198093660742,118
5045801,76561198093665564,16
5045817,76561198093665713,3
5045820,76561198093669664,1
5045821,76561198093684803,75
5045896,76561198093689652,1
5045897,76561198093691207,3
5045900,76561198093699970,3
5045903,76561198093707701,1
5045904,76561198093708058,63
5045967,76561198093712119,35
5046002,76561198093718935,1
5046003,76561198093718977,1
5046004,76561198093721417,12
5046016,76561198093726249,25
5046041,76561198093731273,1
5046042,76561198093732887,5
5046047,76561198093734142,30
5046077,76561198093736412,20
5046097,76561198093737741,77
5046174,76561198093739334,19
5046193,76561198093741784,28
5046221,76561198093741798,15
5046236,76561198093745581,3
5046239,76561198093746922,15
5046254,76561198093747318,72
5046326,76561198093751940,1
5046327,76561198093756488,1
5046328,76561198093756842,4
5046332,76561198093758227,103
5046435,76561198093760352,10
5046445,76561198093761385,1
5046446,76561198093769658,13
5046459,76561198093772762,23
5046482,76561198093773628,1
5046483,76561198093792318,50
5046533,76561198093793640,36
5046569,76561198093795859,33
5046602,76561198093797058,4
5046606,76561198093801247,43
5046649,76561198093801609,1
5046650,76561198093803225,8
5046658,76561198093804207,1
5046659,76561198093805254,3
5046662,76561198093809257,6
5046668,76561198093812000,15
5046683,76561198093812745,42
5046725,76561198093815606,49
5046774,76561198093818805,5
5046779,76561198093818820,31
5046810,76561198093821536,12
5046822,76561198093823396,10
5046832,76561198093824356,1
5046833,76561198093825044,5
5046838,76561198093825245,35
5046873,76561198093825306,56
5046929,76561198093826511,73
5047002,76561198093826721,14
5047016,76561198093828844,82
5047098,76561198093830269,39
5047137,76561198093833194,121
5047258,76561198093835298,82
5047340,76561198093836960,10
5047350,76561198093838682,26
5047376,76561198093844271,57
5047433,76561198093844506,4
5047437,76561198093844654,34
5047471,76561198093846750,66
5047537,76561198093849093,4
5047541,76561198093854820,1
5047542,76561198093864005,6
5047548,76561198093864042,10
5047558,76561198093868854,24
5047582,76561198093869928,7
5047589,76561198093871266,28
5047617,76561198093871985,11
5047628,76561198093876905,2
5047630,76561198093893295,5
5047635,76561198093897714,1
5047636,76561198093902165,3
5047639,76561198093910279,12
5047651,76561198093914342,29
5047680,76561198093917613,6
5047686,76561198093918831,1
5047687,76561198093921849,2
5047689,76561198093922598,1
5047690,76561198093923272,353
5048043,76561198093923987,8
5048051,76561198093924479,17
5048068,76561198093926048,4
5048072,76561198093927598,1
5048073,76561198093929041,2
5048075,76561198093932437,1
5048076,76561198093932559,13
5048089,76561198093936193,1
5048090,76561198093937004,2
5048092,76561198093939968,1
5048093,76561198093944036,35
5048128,76561198093945915,82
5048210,76561198093947352,23
5048233,76561198093949769,4
5048237,76561198093949794,17
5048254,76561198093949931,1
5048255,76561198093951410,10
5048265,76561198093951946,39
5048304,76561198093952924,1
5048305,76561198093959771,4
5048309,76561198093961609,1
5048310,76561198093962786,4
5048314,76561198093963443,120
5048434,76561198093964246,7
5048441,76561198093965130,37
5048478,76561198093969684,3
5048481,76561198093970476,1
5048482,76561198093970738,1
5048483,76561198093971505,8
5048491,76561198093972428,16
5048507,76561198093979469,7
5048514,76561198093983341,51
5048565,76561198093989790,26
5048591,76561198093991835,5
5048596,76561198093992124,17
5048613,76561198093993466,19
5048632,76561198093998515,46
5048678,76561198094007385,10
5048688,76561198094014069,1
5048689,76561198094015189,4
5048693,76561198094018602,21
5048714,76561198094024142,33
5048747,76561198094024261,1
5048748,76561198094024364,45
5048793,76561198094027115,1
5048794,76561198094030592,2
5048796,76561198094031516,11
5048807,76561198094032893,4
5048811,76561198094033271,19
5048830,76561198094033666,1
5048831,76561198094037257,31
5048862,76561198094039971,44
5048906,76561198094040277,1
5048907,76561198094041280,5
5048912,76561198094041297,21
5048933,76561198094041529,33
5048966,76561198094047044,2
5048968,76561198094052172,105
5049073,76561198094054577,1
5049074,76561198094062762,59
5049133,76561198094067699,6
5049139,76561198094067712,71
5049210,76561198094069967,1
5049211,76561198094070359,15
5049226,76561198094071373,34
5049260,76561198094072063,50
5049310,76561198094072777,8
5049318,76561198094073782,51
5049369,76561198094076183,2
5049371,76561198094077567,30
5049401,76561198094078937,7
5049408,76561198094093147,19
5049427,76561198094093370,44
5049471,76561198094095720,4
5049475,76561198094102207,1
5049476,76561198094103995,15
5049491,76561198094106395,28
5049519,76561198094112791,1
5049520,76561198094123644,35
5049555,76561198094124351,1
5049556,76561198094125948,46
5049602,76561198094126419,3
5049605,76561198094135548,41
5049646,76561198094135935,1
5049647,76561198094138121,9
5049656,76561198094140425,31
5049687,76561198094147073,24
5049711,76561198094149935,58
5049769,76561198094153298,5
5049774,76561198094162039,24
5049798,76561198094164758,3
5049801,76561198094169229,43
5049844,76561198094170106,10
5049854,76561198094176259,13
5049867,76561198094176685,28
5049895,76561198094179684,12
5049907,76561198094182258,21
5049928,76561198094184739,22
5049950,76561198094184873,219
5050169,76561198094186710,57
5050226,76561198094196714,6
5050232,76561198094201887,5
5050237,76561198094208902,85
5050322,76561198094212954,2
5050324,76561198094219211,1
5050325,76561198094219523,58
5050383,76561198094227564,1
5050384,76561198094229467,4
5050388,76561198094235068,107
5050495,76561198094235903,1
5050496,76561198094239945,42
5050538,76561198094243372,49
5050587,76561198094245210,42
5050629,76561198094246963,11
5050640,76561198094247304,4
5050644,76561198094247620,59
5050703,76561198094247822,7
5050710,76561198094248125,1
5050711,76561198094248270,114
5050825,76561198094253177,16
5050841,76561198094253473,54
5050895,76561198094255298,9
5050904,76561198094257896,6
5050910,76561198094263237,17
5050927,76561198094267039,16
5050943,76561198094269231,62
5051005,76561198094273913,14
5051019,76561198094281531,44
5051063,76561198094281827,1
5051064,76561198094283454,17
5051081,76561198094283568,293
5051374,76561198094288084,1
5051375,76561198094305831,1
5051376,76561198094314968,31
5051407,76561198094318741,42
5051449,76561198094321427,3
5051452,76561198094322050,3
5051455,76561198094322132,2
5051457,76561198094332912,27
5051484,76561198094342565,33
5051517,76561198094343094,1
5051518,76561198094345076,12
5051530,76561198094345295,33
5051563,76561198094347615,1
5051564,76561198094350751,5
5051569,76561198094350896,14
5051583,76561198094351370,1
5051584,76561198094354981,15
5051599,76561198094357757,120
5051719,76561198094357894,1
5051720,76561198094361178,14
5051734,76561198094362379,10
5051744,76561198094366566,26
5051770,76561198094368675,15
5051785,76561198094370910,1
5051786,76561198094372852,16
5051802,76561198094374177,1
5051803,76561198094374771,9
5051812,76561198094380943,3
5051815,76561198094384757,36
5051851,76561198094385865,17
5051868,76561198094387602,22
5051890,76561198094394781,61
5051951,76561198094395257,24
5051975,76561198094397698,5
5051980,76561198094403719,1
5051981,76561198094411349,25
5052006,76561198094414471,6
5052012,76561198094417285,22
5052034,76561198094417513,2
5052036,76561198094417840,1
5052037,76561198094421531,11
5052048,76561198094425773,10
5052058,76561198094426674,5
5052063,76561198094428085,1
5052064,76561198094429809,9
5052073,76561198094433953,3
5052076,76561198094438867,3
5052079,76561198094442585,1
5052080,76561198094443291,2
5052082,76561198094443432,48
5052130,76561198094443860,37
5052167,76561198094445330,84
5052251,76561198094445882,12
5052263,76561198094446076,77
5052340,76561198094450761,1
5052341,76561198094451391,10
5052351,76561198094457617,2
5052353,76561198094459355,1
5052354,76561198094464222,3
5052357,76561198094464224,16
5052373,76561198094467895,131
